Repository,URL,Description,Stars,Subscribers,Open Issues,Last Update,Created,Last Release,Docs,CRDs Total,CRDs Alpha,CRDs Beta,CRDs V1
crossplane-contrib / provider-gcp,https://github.com/crossplane-contrib/provider-gcp,Crossplane GCP provider,88,16,83,2022-09-03,2019-08-23,2022-03-23,https://doc.crds.dev/github.com/crossplane-contrib/provider-gcp@v0.21.0,28,17,11,0
crossplane-contrib / provider-kubernetes,https://github.com/crossplane-contrib/provider-kubernetes,Crossplane provider to provision and manage Kubernetes objects on (remote) Kubernetes clusters.,56,10,21,2022-09-01,2021-07-13,2022-07-29,https://doc.crds.dev/github.com/crossplane-contrib/provider-kubernetes@v0.4.0,3,3,0,0
crossplane-contrib / provider-azure,https://github.com/crossplane-contrib/provider-azure,Crossplane Azure Provider,73,19,91,2022-08-31,2019-08-30,2022-05-20,https://doc.crds.dev/github.com/crossplane-contrib/provider-azure@v0.19.0,24,17,7,0
yandex-cloud / provider-jet-yc,https://github.com/yandex-cloud/provider-jet-yc,Crossplane provider for Yandex.Cloud,14,14,5,2022-08-30,2021-12-13,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-equinix,https://github.com/crossplane-contrib/provider-jet-equinix,Crossplane Provider for Equinix based on the Terraform provider,3,2,2,2022-08-29,2021-11-17,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-vault,https://github.com/crossplane-contrib/provider-jet-vault,Generated crossplane provider for vault,5,1,3,2022-08-25,2022-03-04,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-azure,https://github.com/crossplane-contrib/provider-jet-azure,,14,7,32,2022-08-23,2021-09-01,2022-07-18,https://doc.crds.dev/github.com/crossplane-contrib/provider-jet-azure@v0.12.0-preview,660,660,0,0
crossplane-contrib / provider-jet-gcp,https://github.com/crossplane-contrib/provider-jet-gcp,GCP Provider for Crossplane generated using Terrajet,12,4,20,2022-08-23,2021-10-26,2022-01-07,https://doc.crds.dev/github.com/crossplane-contrib/provider-jet-gcp@v0.2.0-preview,438,438,0,0
crossplane-contrib / provider-gitlab,https://github.com/crossplane-contrib/provider-gitlab,Crossplane Gitlab provider,31,6,5,2022-08-22,2020-11-27,2022-01-19,https://doc.crds.dev/github.com/crossplane-contrib/provider-gitlab@v0.2.0,10,8,2,0
crossplane-contrib / provider-alibaba,https://github.com/crossplane-contrib/provider-alibaba,Crossplane provider for Alibaba Cloud,40,13,14,2022-08-20,2020-03-04,0001-01-01,,0,0,0,0
crossplane / provider-template,https://github.com/crossplane/provider-template,A template for building @crossplane providers.,58,9,9,2022-08-09,2020-07-16,0001-01-01,,0,0,0,0
remyleone / crossplane-scaleway-provider,https://github.com/remyleone/crossplane-scaleway-provider,Scaleway provider for Crossplane ,8,2,0,2022-08-01,2022-01-31,2022-02-14,https://doc.crds.dev/github.com/remyleone/crossplane-scaleway-provider@v0.0.1,41,41,0,0
crossplane-contrib / provider-jet-datadog,https://github.com/crossplane-contrib/provider-jet-datadog,@crossplane provider to drive @datadog configuration control plane way,3,4,9,2022-08-01,2022-04-21,2022-04-22,https://doc.crds.dev/github.com/crossplane-contrib/provider-jet-datadog@v0.1.0,6,6,0,0
crossplane-contrib / provider-equinix-metal,https://github.com/crossplane-contrib/provider-equinix-metal,Equinix Metal (formerly Packet) provider for @Crossplane enabling infrastructure management from Kubernetes,15,14,13,2022-07-31,2019-09-19,2021-06-16,https://doc.crds.dev/github.com/crossplane-contrib/provider-equinix-metal@v0.0.11,5,3,2,0
vshn / provider-jet-cloudscale,https://github.com/vshn/provider-jet-cloudscale,Terrajet-based provider for cloudscale.ch,0,4,1,2022-07-26,2022-05-02,2022-05-24,https://doc.crds.dev/github.com/vshn/provider-jet-cloudscale@v0.3.0,4,4,0,0
crossplane-contrib / provider-jet-aws,https://github.com/crossplane-contrib/provider-jet-aws,AWS Provider for Crossplane that is built with Terrajet.,35,6,36,2022-07-26,2021-08-09,2022-07-21,https://doc.crds.dev/github.com/crossplane-contrib/provider-jet-aws@v0.5.0-preview,780,780,0,0
crossplane-contrib / provider-github,https://github.com/crossplane-contrib/provider-github,Crossplane Provider for GitHub,14,14,5,2022-07-23,2020-03-04,0001-01-01,,0,0,0,0
crossplane-contrib / provider-digitalocean,https://github.com/crossplane-contrib/provider-digitalocean,Crossplane DigitalOcean infrastructure provider,27,8,19,2022-07-21,2020-12-16,2022-01-30,https://doc.crds.dev/github.com/crossplane-contrib/provider-digitalocean@v0.1.0,6,6,0,0
crossplane-contrib / provider-kafka,https://github.com/crossplane-contrib/provider-kafka,Crossplane provider for Kafka,15,12,6,2022-07-18,2021-10-06,2022-04-06,https://doc.crds.dev/github.com/crossplane-contrib/provider-kafka@v0.1.0,4,4,0,0
crossplane-contrib / provider-jet-rancher,https://github.com/crossplane-contrib/provider-jet-rancher,,1,4,4,2022-07-14,2022-01-26,2022-01-26,https://doc.crds.dev/github.com/crossplane-contrib/provider-jet-rancher@v0.1.0,53,53,0,0
crossplane-contrib / provider-ibm-cloud,https://github.com/crossplane-contrib/provider-ibm-cloud,Crossplane provider for @ibm-cloud,10,6,0,2022-06-26,2020-10-14,0001-01-01,,0,0,0,0
crossplane-contrib / provider-nop,https://github.com/crossplane-contrib/provider-nop,The least useful @crossplane provider,5,6,1,2022-06-25,2021-04-08,0001-01-01,,0,0,0,0
spectrocloud / provider-jet-palette,https://github.com/spectrocloud/provider-jet-palette,Crossplane Provider for Spectro Cloud Palette,1,5,0,2022-06-21,2022-04-25,0001-01-01,,0,0,0,0
crossplane-contrib / provider-ssh,https://github.com/crossplane-contrib/provider-ssh,@crossplane SSH Provider,5,3,1,2022-06-19,2020-09-18,0001-01-01,,0,0,0,0
crossplane-contrib / provider-cloudinit,https://github.com/crossplane-contrib/provider-cloudinit,Crossplane provider for Cloud-init templating,9,3,3,2022-06-19,2021-03-27,0001-01-01,,0,0,0,0
negz / provider-nop,https://github.com/negz/provider-nop,The least useful @crossplane provider,1,2,0,2022-06-17,2020-07-03,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-linode,https://github.com/crossplane-contrib/provider-jet-linode,,0,3,3,2022-06-07,2021-12-02,0001-01-01,,0,0,0,0
crossplane-contrib / provider-linode,https://github.com/crossplane-contrib/provider-linode,Demonstrative Crossplane Stack for Linode resources,3,3,1,2022-06-07,2019-09-16,0001-01-01,,0,0,0,0
crossplane-contrib / provider-gcp-beta,https://github.com/crossplane-contrib/provider-gcp-beta,Crossplane Google Cloud Platform (GCP) infrastructure provider. provider-gcp-beta contains managed resources relying on beta APIs of GCP APIs.,7,7,0,2022-05-27,2021-03-31,2021-09-20,https://doc.crds.dev/github.com/crossplane-contrib/provider-gcp-beta@v0.1.0,6,2,4,0
crossplane-contrib / provider-rook,https://github.com/crossplane-contrib/provider-rook,Crossplane Rook infrastructure provider,19,12,2,2022-05-25,2019-10-03,0001-01-01,,0,0,0,0
crossplane-contrib / provider-civo,https://github.com/crossplane-contrib/provider-civo,,12,4,11,2022-05-25,2021-07-13,0001-01-01,,0,0,0,0
crossplane-contrib / provider-planetscale,https://github.com/crossplane-contrib/provider-planetscale,,1,3,2,2022-05-23,2022-05-20,0001-01-01,,0,0,0,0
ewadegam / crossplane-provider-splunk,https://github.com/ewadegam/crossplane-provider-splunk,,0,1,0,2022-05-21,2022-05-21,0001-01-01,,0,0,0,0
poblin-orange / provider-jet-cf,https://github.com/poblin-orange/provider-jet-cf,experimental crossplane provider for cf,0,1,0,2022-05-21,2022-05-21,0001-01-01,,0,0,0,0
davidcollom / crossplane-jet-cloudflare,https://github.com/davidcollom/crossplane-jet-cloudflare,,1,1,1,2022-05-20,2022-03-14,2022-03-16,https://doc.crds.dev/github.com/davidcollom/crossplane-jet-cloudflare@0.0.1,65,65,0,0
rajan2 / provider-planetscale,https://github.com/rajan2/provider-planetscale,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
rtemperini / crossplane-provider-planetscale,https://github.com/rtemperini/crossplane-provider-planetscale,crossplane-provider-planetscale kubecon,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
ndrpnt / crossplane-planetscale-provider,https://github.com/ndrpnt/crossplane-planetscale-provider,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
qamodi / crossplane,https://github.com/qamodi/crossplane,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
chnyda / provider-planetscale,https://github.com/chnyda/provider-planetscale,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
vasu1124 / provider-planetscale,https://github.com/vasu1124/provider-planetscale,,0,2,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
samidbb / provider-planetscale,https://github.com/samidbb/provider-planetscale,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
william86370 / vsphere-jet-template,https://github.com/william86370/vsphere-jet-template,,0,1,0,2022-05-17,2022-05-17,0001-01-01,,0,0,0,0
crossplane-contrib / provider-yandex-cloud,https://github.com/crossplane-contrib/provider-yandex-cloud,A @crossplane provider for @yandex cloud,3,3,0,2022-05-17,2021-09-10,0001-01-01,,0,0,0,0
crossplane-contrib / provider-secret,https://github.com/crossplane-contrib/provider-secret,,1,5,0,2022-05-15,2020-11-23,0001-01-01,,0,0,0,0
tmiller / provider-jet-keycloak,https://github.com/tmiller/provider-jet-keycloak,Do not USE!,0,1,0,2022-05-10,2022-05-10,0001-01-01,,0,0,0,0
stevendborrelli / provider-echo,https://github.com/stevendborrelli/provider-echo,Testing provider that echoes values sent to it ,0,1,0,2022-05-04,2022-05-04,0001-01-01,,0,0,0,0
yannickcastano / crossplane-aci,https://github.com/yannickcastano/crossplane-aci,,0,1,0,2022-05-03,2022-05-03,0001-01-01,,0,0,0,0
vestas / provider-jet-vsphere,https://github.com/vestas/provider-jet-vsphere,vSphere Provider for Crossplane that is built with Terrajet.,0,1,0,2022-04-29,2022-04-29,0001-01-01,,0,0,0,0
tanujd11 / provider-jet-aws,https://github.com/tanujd11/provider-jet-aws,,0,1,0,2022-04-29,2022-04-29,0001-01-01,,0,0,0,0
dirien / provider-minectl,https://github.com/dirien/provider-minectl,A @crossplane provider for minectl 🗺,2,1,10,2022-04-26,2021-08-28,0001-01-01,,0,0,0,0
Striar-Yunis / provider-jet-rke,https://github.com/Striar-Yunis/provider-jet-rke,Crossplane Provider created with Terrajet from RKE Terraform Provider. ,0,1,0,2022-04-25,2022-04-25,0001-01-01,,0,0,0,0
conmurphy / crossplane-aci,https://github.com/conmurphy/crossplane-aci,,0,2,0,2022-04-16,2022-04-16,0001-01-01,,0,0,0,0
conmurphy / crossplane-test,https://github.com/conmurphy/crossplane-test,,0,2,0,2022-04-16,2022-04-16,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-pagerduty,https://github.com/crossplane-contrib/provider-jet-pagerduty,,7,2,0,2022-04-14,2022-03-07,2022-04-15,https://doc.crds.dev/github.com/crossplane-contrib/provider-jet-pagerduty@v0.2.0,27,27,0,0
perlinger / provider-jet-github,https://github.com/perlinger/provider-jet-github,,0,1,0,2022-04-11,2022-04-11,0001-01-01,,0,0,0,0
perlinger / provider-jet-github-olded,https://github.com/perlinger/provider-jet-github-olded,,0,1,0,2022-04-11,2022-04-05,0001-01-01,,0,0,0,0
elvis-cai / provider-jet-github,https://github.com/elvis-cai/provider-jet-github,,0,2,0,2022-04-07,2022-04-07,0001-01-01,,0,0,0,0
shahidv3 / provider-jet-oracle,https://github.com/shahidv3/provider-jet-oracle,,1,2,0,2022-04-05,2021-12-29,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-alibaba,https://github.com/crossplane-contrib/provider-jet-alibaba,A Crossplane provider for Alibaba Cloud (@aliyun),3,4,2,2022-04-05,2022-03-04,0001-01-01,,0,0,0,0
perlinger / provider-jet-github-readme,https://github.com/perlinger/provider-jet-github-readme,,0,1,0,2022-04-01,2022-04-01,0001-01-01,,0,0,0,0
perlinger / provider-jet-github-orig,https://github.com/perlinger/provider-jet-github-orig,,0,1,0,2022-04-01,2022-02-28,0001-01-01,,0,0,0,0
conmurphy / crossplane-github,https://github.com/conmurphy/crossplane-github,,0,2,0,2022-03-31,2022-03-31,0001-01-01,,0,0,0,0
luebken / provider-dummy,https://github.com/luebken/provider-dummy,A dummy provider to learn writing a provider.,0,1,1,2022-03-28,2022-03-28,0001-01-01,,0,0,0,0
AaronME / provider-jet-vault-old,https://github.com/AaronME/provider-jet-vault-old,Generated crossplane provider for vault,0,0,0,2022-03-24,2022-03-06,0001-01-01,,0,0,0,0
opendevsecopsio / crossplane-provider-jet-vsphere,https://github.com/opendevsecopsio/crossplane-provider-jet-vsphere,vsphere provider for crossplane,0,1,0,2022-03-18,2022-03-18,0001-01-01,,0,0,0,0
d3ployment / provider-jet-esxi,https://github.com/d3ployment/provider-jet-esxi,ESXi Provider for Crossplane generated using Terrajet ,0,1,0,2022-03-16,2022-03-16,0001-01-01,,0,0,0,0
davidcollom / crossplane-jet-uptimerobot,https://github.com/davidcollom/crossplane-jet-uptimerobot,,0,1,1,2022-03-16,2022-03-16,2022-03-16,https://doc.crds.dev/github.com/davidcollom/crossplane-jet-uptimerobot@0.0.1,5,5,0,0
AlertoJon-io / opsgenie-crossplane-provider,https://github.com/AlertoJon-io/opsgenie-crossplane-provider,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
timgchile / provider-jet-rediscloud,https://github.com/timgchile/provider-jet-rediscloud,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
timgchile / provider-jet-cloudamqp,https://github.com/timgchile/provider-jet-cloudamqp,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
AaronME / provider-cards,https://github.com/AaronME/provider-cards,A sample provider to generate playing cards,0,1,0,2022-03-10,2022-02-14,0001-01-01,,0,0,0,0
timgchile / provider-jet-elasticcloud,https://github.com/timgchile/provider-jet-elasticcloud,,0,1,0,2022-03-09,2022-03-09,0001-01-01,,0,0,0,0
matthewnolf / hello-crossplane,https://github.com/matthewnolf/hello-crossplane,Managed with Crossplane Github Provider (generated with Terrajet),0,1,0,2022-03-07,2022-03-07,0001-01-01,,0,0,0,0
dgmorales / crossplane-provider-approval,https://github.com/dgmorales/crossplane-provider-approval,,0,2,0,2022-03-03,2022-03-03,0001-01-01,,0,0,0,0
turkenh / provider-jet-alibaba,https://github.com/turkenh/provider-jet-alibaba,,0,1,0,2022-02-25,2022-02-07,0001-01-01,,0,0,0,0
bmpandrade / provider-jet-datadog,https://github.com/bmpandrade/provider-jet-datadog,,0,2,0,2022-02-24,2022-02-24,0001-01-01,,0,0,0,0
cromark / provider-jet-vault,https://github.com/cromark/provider-jet-vault,,0,1,0,2022-02-24,2022-02-06,0001-01-01,,0,0,0,0
Giomaster / azuredevops-jet,https://github.com/Giomaster/azuredevops-jet,,0,1,0,2022-02-23,2022-02-23,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-ec,https://github.com/crossplane-contrib/provider-jet-ec,,2,3,0,2022-02-22,2022-02-18,0001-01-01,,0,0,0,0
pickjonathan / provider-jet-vsphere,https://github.com/pickjonathan/provider-jet-vsphere,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
sumeet70 / provider-h2,https://github.com/sumeet70/provider-h2,,0,2,0,2022-02-16,2022-02-16,0001-01-01,,0,0,0,0
salaboy / cdevents-provider,https://github.com/salaboy/cdevents-provider,Crossplane Provider to Emit and consume CD Events ,0,3,0,2022-02-12,2022-02-12,0001-01-01,,0,0,0,0
lucj / provider-jet-exoscale,https://github.com/lucj/provider-jet-exoscale,,2,1,0,2022-02-12,2021-11-30,0001-01-01,,0,0,0,0
crossplane-contrib / provider-tinkerbell,https://github.com/crossplane-contrib/provider-tinkerbell,**EXPERIMENTAL** (and non-functional) Crossplane Provider for Tinkerbell,4,2,0,2022-02-11,2020-11-06,0001-01-01,,0,0,0,0
rybnico / provider-jet-hcloud,https://github.com/rybnico/provider-jet-hcloud,,0,1,0,2022-02-06,2022-02-06,0001-01-01,,0,0,0,0
dfds / provider-confluent,https://github.com/dfds/provider-confluent,Crossplane provider for Confluent Cloud,1,4,3,2022-02-04,2021-11-24,2022-06-09,https://doc.crds.dev/github.com/dfds/provider-confluent@v0.0.6,6,6,0,0
ADustyOldMuffin / provider-jet-do,https://github.com/ADustyOldMuffin/provider-jet-do,DigitalOcean terrajet provider,0,1,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
mortenko / provider-template,https://github.com/mortenko/provider-template,template for writing providers for crossplane,0,2,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
sebastien-prudhomme / provider-jet-github,https://github.com/sebastien-prudhomme/provider-jet-github,,0,1,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
bryanl / provider-jet-vsphere,https://github.com/bryanl/provider-jet-vsphere,,0,1,0,2022-01-31,2022-01-31,0001-01-01,,0,0,0,0
opentelekomcloud / provider-jet-opentelekomcloud,https://github.com/opentelekomcloud/provider-jet-opentelekomcloud,,0,1,0,2022-01-31,2022-01-20,0001-01-01,,0,0,0,0
realli07kkk / huaweicloud-crossplane,https://github.com/realli07kkk/huaweicloud-crossplane,,0,1,0,2022-01-28,2022-01-28,0001-01-01,,0,0,0,0
ricable / provider-jet-civo,https://github.com/ricable/provider-jet-civo,Crossplane Jet Provider for Civo Kubernetes ,0,1,0,2022-01-25,2022-01-25,0001-01-01,,0,0,0,0
turkenh / provider-jet-tencentcloud,https://github.com/turkenh/provider-jet-tencentcloud,,0,1,0,2022-01-19,2022-01-18,0001-01-01,,0,0,0,0
crossplane-contrib / provider-styra,https://github.com/crossplane-contrib/provider-styra,Crossplane Provider for Styra,13,5,1,2022-01-18,2021-07-26,2022-01-19,https://doc.crds.dev/github.com/crossplane-contrib/provider-styra@v0.2.0,6,6,0,0
rauerhans / xplane-prov,https://github.com/rauerhans/xplane-prov,,0,1,0,2022-01-17,2022-01-17,0001-01-01,,0,0,0,0
3pings / xplane-intersight,https://github.com/3pings/xplane-intersight,,0,1,0,2022-01-13,2022-01-13,0001-01-01,,0,0,0,0
crossplane-contrib / provider-influxdb,https://github.com/crossplane-contrib/provider-influxdb,Crossplane provider for InfluxDB Cloud,3,4,0,2022-01-10,2021-11-22,2022-01-20,https://doc.crds.dev/github.com/crossplane-contrib/provider-influxdb@v0.1.2,5,5,0,0
shailsirohi / orchestration-provider,https://github.com/shailsirohi/orchestration-provider,Provider for orchestration,0,1,0,2021-12-30,2021-12-15,0001-01-01,,0,0,0,0
shahidv3 / oracle-provider,https://github.com/shahidv3/oracle-provider,,0,2,0,2021-12-28,2021-12-28,0001-01-01,,0,0,0,0
yyai326 / provider-yy,https://github.com/yyai326/provider-yy,,0,1,0,2021-12-24,2021-12-10,0001-01-01,,0,0,0,0
cromark / terraform-provider-github,https://github.com/cromark/terraform-provider-github,terraform-provider-github,0,2,0,2021-12-20,2021-12-20,0001-01-01,,0,0,0,0
rajendragosavi / my-own-crossplane-provider,https://github.com/rajendragosavi/my-own-crossplane-provider,,0,1,0,2021-12-19,2021-12-19,0001-01-01,,0,0,0,0
shahidv3 / git-provider-jet,https://github.com/shahidv3/git-provider-jet,,0,2,0,2021-12-18,2021-12-18,0001-01-01,,0,0,0,0
crossplane-contrib / provider-newrelic,https://github.com/crossplane-contrib/provider-newrelic,,4,6,2,2021-12-15,2021-05-19,0001-01-01,,0,0,0,0
IBM / crossplane-provider-aws,https://github.com/IBM/crossplane-provider-aws,IBM Bedrock fork of provider-aws,0,2,0,2021-12-13,2021-12-01,0001-01-01,,0,0,0,0
elyasafm / my_private_cloud,https://github.com/elyasafm/my_private_cloud,,0,1,0,2021-12-12,2021-12-12,0001-01-01,,0,0,0,0
smileisak / provider-harbor,https://github.com/smileisak/provider-harbor,,0,1,0,2021-12-10,2021-12-09,0001-01-01,,0,0,0,0
crossplane-contrib / provider-bitbucket-server,https://github.com/crossplane-contrib/provider-bitbucket-server,A Crossplane Provider for Bitbucket Server,7,5,3,2021-11-25,2021-03-08,0001-01-01,,0,0,0,0
crossplane-contrib / provider-tf-equinix-metal,https://github.com/crossplane-contrib/provider-tf-equinix-metal,Crossplane Provider for Equinix Metal based on the Terraform provider,5,1,4,2021-11-21,2021-11-12,0001-01-01,,0,0,0,0
zzxwill / provider-tf-alibaba,https://github.com/zzxwill/provider-tf-alibaba,,0,2,0,2021-11-15,2021-11-15,0001-01-01,,0,0,0,0
crossplane-contrib / terraform-provider-dl,https://github.com/crossplane-contrib/terraform-provider-dl,,3,8,1,2021-11-12,2021-03-17,0001-01-01,,0,0,0,0
cloud-pak-gitops / crossplane-provider-cp4waiops,https://github.com/cloud-pak-gitops/crossplane-provider-cp4waiops,Crossplane Provider for Cloud Pak for Watson AIOps to simplify the installation and management of Cloud Pak for Watson AIOps,0,5,0,2021-10-21,2021-10-11,0001-01-01,,0,0,0,0
crossplane-contrib / provider-terraform-aws,https://github.com/crossplane-contrib/provider-terraform-aws,An experimental Crossplane provider for @aws,1,6,0,2021-10-18,2020-12-15,0001-01-01,,0,0,0,0
cdloh / provider-tf-cloudflare,https://github.com/cdloh/provider-tf-cloudflare,,0,1,0,2021-10-14,2021-10-14,0001-01-01,,0,0,0,0
crossplane-contrib / provider-terraform-vsphere,https://github.com/crossplane-contrib/provider-terraform-vsphere,An experimental @crossplane provider for @vmware vSphere,13,6,3,2021-10-12,2021-02-01,0001-01-01,,0,0,0,0
crossplane-contrib / terraform-provider-gen,https://github.com/crossplane-contrib/terraform-provider-gen,,13,7,4,2021-10-12,2020-10-20,0001-01-01,,0,0,0,0
schaubce / example-provider,https://github.com/schaubce/example-provider,Learning how to use Crossplane Providers,0,1,0,2021-10-12,2021-10-12,0001-01-01,,0,0,0,0
eminokic / crossplane-provider-template,https://github.com/eminokic/crossplane-provider-template,this is a crossplane provider template,0,1,0,2021-09-22,2021-09-22,0001-01-01,,0,0,0,0
salaboy / provider-knative,https://github.com/salaboy/provider-knative,Crossplane Knative Provider (install Knative into your Kubernetes Clusters) ,0,2,0,2021-09-11,2021-09-11,0001-01-01,,0,0,0,0
crossplane-contrib / provider-in-cluster,https://github.com/crossplane-contrib/provider-in-cluster,@crossplane provider for in-cluster resources,9,5,3,2021-09-04,2020-10-14,0001-01-01,,0,0,0,0
jograca / provider-awsscheduler,https://github.com/jograca/provider-awsscheduler,provider-awsscheduler,0,2,0,2021-09-03,2021-09-03,0001-01-01,,0,0,0,0
crossplane-contrib / provider-rancher,https://github.com/crossplane-contrib/provider-rancher,,3,4,0,2021-08-19,2021-06-07,0001-01-01,,0,0,0,0
benagricola / provider-externaldata,https://github.com/benagricola/provider-externaldata,A provider to pull external data into a Crossplane composition so it can be used as a patching source,0,1,0,2021-07-26,2021-07-23,0001-01-01,,0,0,0,0
turkenh / provider-kubernetes-poc,https://github.com/turkenh/provider-kubernetes-poc,[POC] Crossplane provider for managing Kubernetes resources in remote clusters,1,2,0,2021-07-11,2020-09-14,0001-01-01,,0,0,0,0
benagricola / provider-aws-irsa,https://github.com/benagricola/provider-aws-irsa,Implements an AWS IAM Role that can be assumed by an EKS Service Account,0,1,0,2021-05-27,2021-05-27,0001-01-01,,0,0,0,0
jeremycaine / acme-crossplane-provider,https://github.com/jeremycaine/acme-crossplane-provider,ACME Crossplane provider development,0,1,0,2021-05-11,2021-05-11,0001-01-01,,0,0,0,0
salaboy / provider-kubecon,https://github.com/salaboy/provider-kubecon,,0,2,0,2021-05-10,2021-05-10,0001-01-01,,0,0,0,0
benagricola / provider-yaegi,https://github.com/benagricola/provider-yaegi,This is a horrible idea. Exposes the traefik/yaegi interpreter as a Crossplane resource.,0,1,0,2021-05-05,2021-05-05,0001-01-01,,0,0,0,0
crossplane-contrib / provider-equinix,https://github.com/crossplane-contrib/provider-equinix,,2,4,1,2021-04-23,2021-04-22,0001-01-01,,0,0,0,0
rahulgrover99 / provider-nop-2,https://github.com/rahulgrover99/provider-nop-2,,0,1,1,2021-04-12,2021-04-08,0001-01-01,,0,0,0,0
crossplanebook / provider-template,https://github.com/crossplanebook/provider-template,A template repository for bootstrapping new Crossplane providers.,6,2,1,2021-04-05,2020-03-29,0001-01-01,,0,0,0,0
susunola / crossplane,https://github.com/susunola/crossplane,,0,2,0,2021-03-31,2021-03-31,0001-01-01,,0,0,0,0
crossplane-contrib / provider-opsgenie,https://github.com/crossplane-contrib/provider-opsgenie,Crossplane Provider for Atlassian OpsGenie,2,5,0,2021-02-12,2020-12-01,0001-01-01,,0,0,0,0
siddharthlal-cn / scratch-provider,https://github.com/siddharthlal-cn/scratch-provider,,0,1,0,2020-12-19,2020-12-19,0001-01-01,,0,0,0,0
crossplane-contrib / provider-gen-aws,https://github.com/crossplane-contrib/provider-gen-aws,A Crossplane Provider that has been generated using AWS ACK Project,3,3,0,2020-11-28,2020-10-23,0001-01-01,,0,0,0,0
niiku / crossplane-example-provider,https://github.com/niiku/crossplane-example-provider,,0,1,0,2020-11-13,2020-11-13,0001-01-01,,0,0,0,0
muvaf / test-generated-aws,https://github.com/muvaf/test-generated-aws,,0,1,0,2020-10-23,2020-10-19,0001-01-01,,0,0,0,0
