Repository,URL,Description,Stars,Subscribers,Open Issues,Last Update,Created,Last Release,Docs,CRDs Total,CRDs Alpha,CRDs Beta,CRDs V1
rtemperini / crossplane-provider-planetscale,https://github.com/rtemperini/crossplane-provider-planetscale,crossplane-provider-planetscale kubecon,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
KipsasJaujoj / provider-planetscale,https://github.com/KipsasJaujoj/provider-planetscale,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
j-gourdon / planet-scale-provider,https://github.com/j-gourdon/planet-scale-provider,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
qamodi / crossplane,https://github.com/qamodi/crossplane,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
ndrpnt / crossplane-planetscale-provider,https://github.com/ndrpnt/crossplane-planetscale-provider,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
vasu1124 / provider-planetscale,https://github.com/vasu1124/provider-planetscale,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
samidbb / provider-planetscale,https://github.com/samidbb/provider-planetscale,,0,1,0,2022-05-20,2022-05-20,0001-01-01,,0,0,0,0
william86370 / vsphere-jet-template,https://github.com/william86370/vsphere-jet-template,,0,1,0,2022-05-17,2022-05-17,0001-01-01,,0,0,0,0
headyj / crossplane-provider-neo4j,https://github.com/headyj/crossplane-provider-neo4j,,0,1,0,2022-05-17,2022-05-17,0001-01-01,,0,0,0,0
hprotzek / provider-jet-okta,https://github.com/hprotzek/provider-jet-okta,Crossplane Okta Jet Provider,0,2,0,2022-05-11,2022-05-03,0001-01-01,,0,0,0,0
j-griffith / terrajet-eksctl,https://github.com/j-griffith/terrajet-eksctl,,0,1,0,2022-05-11,2022-05-11,0001-01-01,,0,0,0,0
tmiller / provider-jet-keycloak,https://github.com/tmiller/provider-jet-keycloak,Do not USE!,0,1,0,2022-05-10,2022-05-10,0001-01-01,,0,0,0,0
CanerSermet57 / provider-jet-template-TEST,https://github.com/CanerSermet57/provider-jet-template-TEST,,0,1,0,2022-05-07,2022-05-07,0001-01-01,,0,0,0,0
juliosueiras / provider-jet-openstack,https://github.com/juliosueiras/provider-jet-openstack,,0,1,0,2022-05-05,2022-05-05,0001-01-01,,0,0,0,0
stevendborrelli / provider-echo,https://github.com/stevendborrelli/provider-echo,Testing provider that echoes values sent to it ,0,1,0,2022-05-04,2022-05-04,0001-01-01,,0,0,0,0
yannickcastano / crossplane-aci,https://github.com/yannickcastano/crossplane-aci,,0,1,0,2022-05-03,2022-05-03,0001-01-01,,0,0,0,0
vestas / provider-jet-vsphere,https://github.com/vestas/provider-jet-vsphere,vSphere Provider for Crossplane that is built with Terrajet.,0,1,0,2022-04-29,2022-04-29,0001-01-01,,0,0,0,0
tanujd11 / provider-jet-aws,https://github.com/tanujd11/provider-jet-aws,,0,1,0,2022-04-29,2022-04-29,0001-01-01,,0,0,0,0
halochou / crossplane-provider-jet-openstack,https://github.com/halochou/crossplane-provider-jet-openstack,,0,1,0,2022-04-28,2022-04-28,0001-01-01,,0,0,0,0
spectrocloud / provider-jet-palette,https://github.com/spectrocloud/provider-jet-palette,Crossplane Provider for Spectro Cloud Palette,0,5,0,2022-04-28,2022-04-25,0001-01-01,,0,0,0,0
dirien / provider-minectl,https://github.com/dirien/provider-minectl,A @crossplane provider for minectl 🗺,2,1,10,2022-04-26,2021-08-28,0001-01-01,,0,0,0,0
Striar-Yunis / provider-jet-rancher-test,https://github.com/Striar-Yunis/provider-jet-rancher-test,Base template,0,1,0,2022-04-24,2022-04-24,0001-01-01,,0,0,0,0
grafana / crossplane-provider-grafana,https://github.com/grafana/crossplane-provider-grafana,Crossplane provider of https://github.com/grafana/terraform-provider-grafana. Generated by https://github.com/crossplane/terrajet,8,104,0,2022-04-22,2022-02-03,0001-01-01,,0,0,0,0
loafoe / provider-jet-hsdp,https://github.com/loafoe/provider-jet-hsdp,HSDP Terrajet Provider,0,1,0,2022-04-21,2022-04-21,0001-01-01,,0,0,0,0
perlinger / provider-jet-github,https://github.com/perlinger/provider-jet-github,,0,1,0,2022-04-11,2022-04-11,0001-01-01,,0,0,0,0
perlinger / provider-jet-github-olded,https://github.com/perlinger/provider-jet-github-olded,,0,1,0,2022-04-11,2022-04-05,0001-01-01,,0,0,0,0
jereques / provider-jet-sumologic,https://github.com/jereques/provider-jet-sumologic,,0,1,0,2022-04-11,2022-04-11,0001-01-01,,0,0,0,0
elvis-cai / provider-jet-github,https://github.com/elvis-cai/provider-jet-github,,0,1,0,2022-04-07,2022-04-07,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-alibaba,https://github.com/crossplane-contrib/provider-jet-alibaba,A Crossplane provider for Alibaba Cloud (@aliyun),3,4,2,2022-04-05,2022-03-04,0001-01-01,,0,0,0,0
perlinger / provider-jet-github-readme,https://github.com/perlinger/provider-jet-github-readme,,0,1,0,2022-04-01,2022-04-01,0001-01-01,,0,0,0,0
perlinger / provider-jet-github-orig,https://github.com/perlinger/provider-jet-github-orig,,0,1,0,2022-04-01,2022-02-28,0001-01-01,,0,0,0,0
conmurphy / crossplane-github,https://github.com/conmurphy/crossplane-github,,0,1,0,2022-03-31,2022-03-31,0001-01-01,,0,0,0,0
moeller142 / provider-test,https://github.com/moeller142/provider-test,,0,1,0,2022-03-31,2022-03-31,0001-01-01,,0,0,0,0
mleahu / provider-jet-awssc,https://github.com/mleahu/provider-jet-awssc,Crossplane provider for AWS Service Catalog resources generated by Crossplane Terrajet,0,1,0,2022-03-31,2022-03-31,0001-01-01,,0,0,0,0
DZhuribeda / provider-jet-digitalocean,https://github.com/DZhuribeda/provider-jet-digitalocean,,0,1,0,2022-03-29,2022-03-29,0001-01-01,,0,0,0,0
mleahu / provider-jet-aws4,https://github.com/mleahu/provider-jet-aws4,Crossplane Terrajet provider ,0,1,0,2022-03-29,2022-03-29,0001-01-01,,0,0,0,0
mkram / provider-jet-gitlab,https://github.com/mkram/provider-jet-gitlab,,0,1,0,2022-03-29,2022-03-29,0001-01-01,,0,0,0,0
maltejk / provider-metakube,https://github.com/maltejk/provider-metakube,,0,1,0,2022-03-26,2022-03-26,0001-01-01,,0,0,0,0
maltejk / provider-jet-metakube,https://github.com/maltejk/provider-jet-metakube,,0,2,1,2022-03-26,2021-12-06,0001-01-01,,0,0,0,0
AaronME / provider-jet-vault-old,https://github.com/AaronME/provider-jet-vault-old,Generated crossplane provider for vault,0,0,0,2022-03-24,2022-03-06,0001-01-01,,0,0,0,0
timgchile / provider-jet-mongodba,https://github.com/timgchile/provider-jet-mongodba,,0,1,0,2022-03-21,2022-03-21,0001-01-01,,0,0,0,0
opendevsecopsio / crossplane-provider-jet-vsphere,https://github.com/opendevsecopsio/crossplane-provider-jet-vsphere,vsphere provider for crossplane,0,1,0,2022-03-18,2022-03-18,0001-01-01,,0,0,0,0
d3ployment / provider-jet-esxi,https://github.com/d3ployment/provider-jet-esxi,ESXi Provider for Crossplane generated using Terrajet ,0,1,0,2022-03-16,2022-03-16,0001-01-01,,0,0,0,0
Piotr1215 / provider-jet-archive,https://github.com/Piotr1215/provider-jet-archive,Generating archive utility TF provider,0,1,0,2022-03-16,2022-03-16,0001-01-01,,0,0,0,0
davidcollom / crossplane-jet-uptimerobot,https://github.com/davidcollom/crossplane-jet-uptimerobot,,0,1,1,2022-03-16,2022-03-16,2022-03-16,https://doc.crds.dev/github.com/davidcollom/crossplane-jet-uptimerobot@0.0.1,5,5,0,0
Piotr1215 / provider-dogfacts,https://github.com/Piotr1215/provider-dogfacts,Crossplane provider a fun learning experience,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
AlertoJon-io / opsgenie-crossplane-provider,https://github.com/AlertoJon-io/opsgenie-crossplane-provider,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
timgchile / provider-jet-rediscloud,https://github.com/timgchile/provider-jet-rediscloud,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
timgchile / provider-jet-cloudamqp,https://github.com/timgchile/provider-jet-cloudamqp,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
AaronME / provider-cards,https://github.com/AaronME/provider-cards,A sample provider to generate playing cards,0,1,0,2022-03-10,2022-02-14,0001-01-01,,0,0,0,0
timgchile / provider-jet-elasticcloud,https://github.com/timgchile/provider-jet-elasticcloud,,0,1,0,2022-03-09,2022-03-09,0001-01-01,,0,0,0,0
timgchile / provider-jet-imgix,https://github.com/timgchile/provider-jet-imgix,,0,1,0,2022-03-09,2022-02-24,0001-01-01,,0,0,0,0
LucaLanziani / provider-jet-cloudflare,https://github.com/LucaLanziani/provider-jet-cloudflare,,0,2,0,2022-03-07,2022-02-01,0001-01-01,,0,0,0,0
matthewnolf / grafana-provider,https://github.com/matthewnolf/grafana-provider,,0,1,0,2022-03-07,2022-03-07,0001-01-01,,0,0,0,0
matthewnolf / hello-crossplane,https://github.com/matthewnolf/hello-crossplane,Managed with Crossplane Github Provider (generated with Terrajet),0,1,0,2022-03-07,2022-03-07,0001-01-01,,0,0,0,0
matthewnolf / github-provider,https://github.com/matthewnolf/github-provider,,0,1,0,2022-03-04,2022-03-04,0001-01-01,,0,0,0,0
dgmorales / crossplane-provider-approval,https://github.com/dgmorales/crossplane-provider-approval,,0,1,0,2022-03-03,2022-03-03,0001-01-01,,0,0,0,0
zzxwill / provider-jet-alibaba2,https://github.com/zzxwill/provider-jet-alibaba2,,2,2,0,2022-03-01,2022-02-24,0001-01-01,,0,0,0,0
abdelazizhd / provider-jet-imgix,https://github.com/abdelazizhd/provider-jet-imgix,,0,1,0,2022-03-01,2022-03-01,0001-01-01,,0,0,0,0
turkenh / provider-jet-alibaba,https://github.com/turkenh/provider-jet-alibaba,,0,1,0,2022-02-25,2022-02-07,0001-01-01,,0,0,0,0
Giomaster / azuredevops-jet,https://github.com/Giomaster/azuredevops-jet,,0,1,0,2022-02-23,2022-02-23,0001-01-01,,0,0,0,0
crossplane-contrib / provider-jet-ec,https://github.com/crossplane-contrib/provider-jet-ec,,2,3,0,2022-02-22,2022-02-18,0001-01-01,,0,0,0,0
jaroslav-svoboda / provider-jet-azuredevops,https://github.com/jaroslav-svoboda/provider-jet-azuredevops,,0,1,0,2022-02-22,2022-02-22,0001-01-01,,0,0,0,0
ArunRamakani / provider-jet-grafana,https://github.com/ArunRamakani/provider-jet-grafana,,0,1,0,2022-02-20,2022-02-20,0001-01-01,,0,0,0,0
ArunRamakani / hashicorp-provider,https://github.com/ArunRamakani/hashicorp-provider,Hashicorp Provider for Crossplane  using terrajet,0,1,0,2022-02-20,2022-02-20,0001-01-01,,0,0,0,0
abdelazizhd / provider-timg-gcp,https://github.com/abdelazizhd/provider-timg-gcp,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
abdelazizhd / crossplane-gcp,https://github.com/abdelazizhd/crossplane-gcp,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
pickjonathan / provider-jet-vsphere,https://github.com/pickjonathan/provider-jet-vsphere,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
sumeet70 / provider-h2,https://github.com/sumeet70/provider-h2,,0,1,0,2022-02-16,2022-02-16,0001-01-01,,0,0,0,0
salaboy / cdevents-provider,https://github.com/salaboy/cdevents-provider,Crossplane Provider to Emit and consume CD Events ,0,3,0,2022-02-12,2022-02-12,0001-01-01,,0,0,0,0
maqiuyujoyce / provider-jet-template,https://github.com/maqiuyujoyce/provider-jet-template,,0,1,0,2022-02-09,2022-02-09,0001-01-01,,0,0,0,0
janwillies / provider-akamai,https://github.com/janwillies/provider-akamai,,0,1,0,2022-02-08,2022-02-08,0001-01-01,,0,0,0,0
haorenfsa / provider-milvus,https://github.com/haorenfsa/provider-milvus,milvus provider for crossplane,0,1,0,2022-02-08,2022-02-08,0001-01-01,,0,0,0,0
rybnico / provider-jet-hcloud,https://github.com/rybnico/provider-jet-hcloud,,0,1,0,2022-02-06,2022-02-06,0001-01-01,,0,0,0,0
AlertoJon-io / pagerduty-crossplane-provider,https://github.com/AlertoJon-io/pagerduty-crossplane-provider,,0,1,0,2022-02-05,2022-02-05,0001-01-01,,0,0,0,0
dfds / provider-confluent,https://github.com/dfds/provider-confluent,Crossplane provider for Confluent Cloud,1,3,3,2022-02-04,2021-11-24,0001-01-01,,0,0,0,0
ADustyOldMuffin / provider-jet-do,https://github.com/ADustyOldMuffin/provider-jet-do,DigitalOcean terrajet provider,0,1,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
mortenko / provider-template,https://github.com/mortenko/provider-template,template for writing providers for crossplane,0,2,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
sebastien-prudhomme / provider-jet-github,https://github.com/sebastien-prudhomme/provider-jet-github,,0,1,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
jmazumder / terraform-provider-spotjet,https://github.com/jmazumder/terraform-provider-spotjet,,0,1,0,2022-02-02,2022-02-02,0001-01-01,,0,0,0,0
opentelekomcloud / provider-jet-opentelekomcloud,https://github.com/opentelekomcloud/provider-jet-opentelekomcloud,,0,1,0,2022-01-31,2022-01-20,0001-01-01,,0,0,0,0
maltejk / crossplane-provider-myrasec,https://github.com/maltejk/crossplane-provider-myrasec,,0,2,7,2022-01-27,2022-01-27,0001-01-01,,0,0,0,0
ricable / provider-jet-civo,https://github.com/ricable/provider-jet-civo,Crossplane Jet Provider for Civo Kubernetes ,0,1,0,2022-01-25,2022-01-25,0001-01-01,,0,0,0,0
jaroslav-svoboda / provider-jet-azure-devops,https://github.com/jaroslav-svoboda/provider-jet-azure-devops,,0,1,1,2022-01-24,2022-01-24,0001-01-01,,0,0,0,0
edgefarm / provider-jet-keycloak,https://github.com/edgefarm/provider-jet-keycloak,keycloak Provider for Crossplane generated using Terrajet,0,2,0,2022-01-20,2022-01-20,0001-01-01,,0,0,0,0
crossplane-contrib / provider-cloudflare,https://github.com/crossplane-contrib/provider-cloudflare,A Cloudflare provider for Crossplane,12,2,7,2022-01-19,2021-03-10,0001-01-01,,0,0,0,0
HoogWater / provider-naas,https://github.com/HoogWater/provider-naas,,0,1,0,2022-01-19,2022-01-19,0001-01-01,,0,0,0,0
turkenh / provider-jet-tencentcloud,https://github.com/turkenh/provider-jet-tencentcloud,,0,1,0,2022-01-19,2022-01-18,0001-01-01,,0,0,0,0
rauerhans / xplane-prov,https://github.com/rauerhans/xplane-prov,,0,1,0,2022-01-17,2022-01-17,0001-01-01,,0,0,0,0
3pings / xplane-intersight,https://github.com/3pings/xplane-intersight,,0,1,0,2022-01-13,2022-01-13,0001-01-01,,0,0,0,0
IBM / crossplane-provider-ibm-cloud,https://github.com/IBM/crossplane-provider-ibm-cloud,IBM Bedrock version of Crossplane Provider for IBM Cloud,0,4,0,2022-01-10,2021-11-30,2022-02-28,https://doc.crds.dev/github.com/IBM/crossplane-provider-ibm-cloud@v1.5.0,15,13,2,0
meghana-rajashekar / testing-intersight,https://github.com/meghana-rajashekar/testing-intersight,,0,1,0,2022-01-06,2022-01-06,0001-01-01,,0,0,0,0
IBM / crossplane-provider-kubernetes,https://github.com/IBM/crossplane-provider-kubernetes,Crossplane provider for k8s,2,4,0,2022-01-05,2021-10-29,2022-02-28,https://doc.crds.dev/github.com/IBM/crossplane-provider-kubernetes@v1.5.0,3,3,0,0
yyai326 / provider-yy,https://github.com/yyai326/provider-yy,,0,1,0,2021-12-24,2021-12-10,0001-01-01,,0,0,0,0
fahedouch / crossplane-provider-ansible,https://github.com/fahedouch/crossplane-provider-ansible,crossplane provider ansible,0,1,0,2021-12-21,2021-12-21,0001-01-01,,0,0,0,0
rajendragosavi / my-own-crossplane-provider,https://github.com/rajendragosavi/my-own-crossplane-provider,,0,1,0,2021-12-19,2021-12-19,0001-01-01,,0,0,0,0
meghana-rajashekar / new_repo,https://github.com/meghana-rajashekar/new_repo,,0,1,0,2021-12-17,2021-12-17,0001-01-01,,0,0,0,0
IBM / crossplane-provider-aws,https://github.com/IBM/crossplane-provider-aws,IBM Bedrock fork of provider-aws,0,2,0,2021-12-13,2021-12-01,0001-01-01,,0,0,0,0
elyasafm / my_private_cloud,https://github.com/elyasafm/my_private_cloud,,0,1,0,2021-12-12,2021-12-12,0001-01-01,,0,0,0,0
smileisak / provider-harbor,https://github.com/smileisak/provider-harbor,,0,1,0,2021-12-10,2021-12-09,0001-01-01,,0,0,0,0
jasonmimick / provider-mongodbatlas-terraform,https://github.com/jasonmimick/provider-mongodbatlas-terraform,POC using terrajet to link up the MongoDB Atlas Terraform provider into Crossplane,0,1,0,2021-12-07,2021-12-07,0001-01-01,,0,0,0,0
herveleclerc / crossplane-provider-azure,https://github.com/herveleclerc/crossplane-provider-azure,En attendant le fix-298,0,1,0,2021-12-07,2021-12-07,0001-01-01,,0,0,0,0
zzxwill / provider-tf-alibaba,https://github.com/zzxwill/provider-tf-alibaba,,0,2,0,2021-11-15,2021-11-15,0001-01-01,,0,0,0,0
knfoo / provider-private-cloud,https://github.com/knfoo/provider-private-cloud,,0,1,0,2021-10-28,2021-10-28,0001-01-01,,0,0,0,0
schaubce / example-provider,https://github.com/schaubce/example-provider,Learning how to use Crossplane Providers,0,1,0,2021-10-12,2021-10-12,0001-01-01,,0,0,0,0
jograca / provider-template,https://github.com/jograca/provider-template,Crossplane Provider Template,0,2,0,2021-10-12,2021-10-12,0001-01-01,,0,0,0,0
eminokic / crossplane-provider-template,https://github.com/eminokic/crossplane-provider-template,this is a crossplane provider template,0,1,0,2021-09-22,2021-09-22,0001-01-01,,0,0,0,0
jograca / provider-awsscheduler,https://github.com/jograca/provider-awsscheduler,provider-awsscheduler,0,2,0,2021-09-03,2021-09-03,0001-01-01,,0,0,0,0
luebken / provider-stormforge,https://github.com/luebken/provider-stormforge,,0,2,0,2021-08-02,2021-08-02,0001-01-01,,0,0,0,0
jianh619 / cloudpak-provider,https://github.com/jianh619/cloudpak-provider,Cloudpak deploying using crossplane,0,1,1,2021-06-04,2021-05-29,0001-01-01,,0,0,0,0
hasheddan / kc-provider-github,https://github.com/hasheddan/kc-provider-github,@github provider for @crossplane - Kubecon NA 2020,3,2,1,2021-05-31,2020-10-15,0001-01-01,,0,0,0,0
morningspace / provider-roboshop,https://github.com/morningspace/provider-roboshop,,0,1,0,2021-05-16,2021-05-16,0001-01-01,,0,0,0,0
jeremycaine / acme-crossplane-provider,https://github.com/jeremycaine/acme-crossplane-provider,ACME Crossplane provider development,0,1,0,2021-05-11,2021-05-11,0001-01-01,,0,0,0,0
negz / provider-nop,https://github.com/negz/provider-nop,The least useful @crossplane provider,1,2,0,2021-04-29,2020-07-03,0001-01-01,,0,0,0,0
jianh619 / provider-ssh,https://github.com/jianh619/provider-ssh,,0,1,0,2021-04-23,2021-04-22,0001-01-01,,0,0,0,0
rahulgrover99 / provider-nop-2,https://github.com/rahulgrover99/provider-nop-2,,0,1,1,2021-04-12,2021-04-08,0001-01-01,,0,0,0,0
crossplanebook / provider-template,https://github.com/crossplanebook/provider-template,A template repository for bootstrapping new Crossplane providers.,6,2,1,2021-04-05,2020-03-29,0001-01-01,,0,0,0,0
susunola / crossplane,https://github.com/susunola/crossplane,,0,1,0,2021-03-31,2021-03-31,0001-01-01,,0,0,0,0
jianh619 / crossplane-test-provider,https://github.com/jianh619/crossplane-test-provider,,0,1,0,2021-03-04,2021-03-04,0001-01-01,,0,0,0,0
niiku / crossplane-example-provider,https://github.com/niiku/crossplane-example-provider,,0,1,0,2020-11-13,2020-11-13,0001-01-01,,0,0,0,0
muvaf / test-generated-aws,https://github.com/muvaf/test-generated-aws,,0,1,0,2020-10-23,2020-10-19,0001-01-01,,0,0,0,0
