Repository,URL,Description,Stars,Subscribers,Open Issues,Last Update,Created,Last Release,Docs,CRDs Total,CRDs Alpha,CRDs Beta,CRDs V1
mkram / provider-jet-gitlab,https://github.com/mkram/provider-jet-gitlab,,0,1,0,2022-03-29,2022-03-29,0001-01-01,,0,0,0,0
AaronME / provider-jet-vault-old,https://github.com/AaronME/provider-jet-vault-old,Generated crossplane provider for vault,0,0,0,2022-03-24,2022-03-06,0001-01-01,,0,0,0,0
d3ployment / provider-jet-esxi,https://github.com/d3ployment/provider-jet-esxi,ESXi Provider for Crossplane generated using Terrajet ,0,1,0,2022-03-16,2022-03-16,0001-01-01,,0,0,0,0
Piotr1215 / provider-jet-archive,https://github.com/Piotr1215/provider-jet-archive,Generating archive utility TF provider,0,2,0,2022-03-16,2022-03-16,0001-01-01,,0,0,0,0
Piotr1215 / provider-dogfacts,https://github.com/Piotr1215/provider-dogfacts,Crossplane provider a fun learning experience,0,2,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
AlertoJon-io / opsgenie-crossplane-provider,https://github.com/AlertoJon-io/opsgenie-crossplane-provider,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
timgchile / provider-jet-rediscloud,https://github.com/timgchile/provider-jet-rediscloud,,0,1,0,2022-03-15,2022-03-15,0001-01-01,,0,0,0,0
arianvp / provider-jet-vultr,https://github.com/arianvp/provider-jet-vultr,,0,1,0,2022-03-12,2022-03-12,0001-01-01,,0,0,0,0
AaronME / provider-cards,https://github.com/AaronME/provider-cards,A sample provider to generate playing cards,0,1,0,2022-03-10,2022-02-14,0001-01-01,,0,0,0,0
abdelazizhd / provider-jet-template,https://github.com/abdelazizhd/provider-jet-template,,0,1,0,2022-03-09,2022-03-09,0001-01-01,,0,0,0,0
arijanluiken / shizzle-provider,https://github.com/arijanluiken/shizzle-provider,,0,1,0,2022-03-09,2022-03-09,0001-01-01,,0,0,0,0
katafira / provider-jet-gitlab,https://github.com/katafira/provider-jet-gitlab,,0,1,0,2022-03-09,2022-03-09,0001-01-01,,0,0,0,0
LucaLanziani / provider-jet-cloudflare,https://github.com/LucaLanziani/provider-jet-cloudflare,,0,2,0,2022-03-07,2022-02-01,0001-01-01,,0,0,0,0
matthewnolf / hello-crossplane,https://github.com/matthewnolf/hello-crossplane,Managed with Crossplane Github Provider (generated with Terrajet),0,1,0,2022-03-07,2022-03-07,0001-01-01,,0,0,0,0
abdelazizhd / provider-jet-imgix,https://github.com/abdelazizhd/provider-jet-imgix,,0,1,0,2022-03-01,2022-03-01,0001-01-01,,0,0,0,0
turkenh / provider-jet-alibaba,https://github.com/turkenh/provider-jet-alibaba,,0,1,0,2022-02-25,2022-02-07,0001-01-01,,0,0,0,0
Giomaster / azuredevops-jet,https://github.com/Giomaster/azuredevops-jet,,0,1,0,2022-02-23,2022-02-23,0001-01-01,,0,0,0,0
ajwgroup / provider-jet-azuread,https://github.com/ajwgroup/provider-jet-azuread,,0,1,0,2022-02-23,2022-02-23,0001-01-01,,0,0,0,0
jaroslav-svoboda / provider-jet-azuredevops,https://github.com/jaroslav-svoboda/provider-jet-azuredevops,,0,1,0,2022-02-22,2022-02-22,0001-01-01,,0,0,0,0
ArunRamakani / provider-jet-grafana,https://github.com/ArunRamakani/provider-jet-grafana,,0,1,0,2022-02-20,2022-02-20,0001-01-01,,0,0,0,0
ArunRamakani / hashicorp-provider,https://github.com/ArunRamakani/hashicorp-provider,Hashicorp Provider for Crossplane  using terrajet,0,1,0,2022-02-20,2022-02-20,0001-01-01,,0,0,0,0
abdelazizhd / provider-timg-gcp,https://github.com/abdelazizhd/provider-timg-gcp,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
abdelazizhd / crossplane-gcp,https://github.com/abdelazizhd/crossplane-gcp,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
abdelazizhd / gcp-lb-https,https://github.com/abdelazizhd/gcp-lb-https,,0,1,0,2022-02-17,2022-02-17,0001-01-01,,0,0,0,0
lucj / provider-jet-exoscale,https://github.com/lucj/provider-jet-exoscale,,2,1,0,2022-02-12,2021-11-30,0001-01-01,,0,0,0,0
crossplane-contrib / provider-tinkerbell,https://github.com/crossplane-contrib/provider-tinkerbell,**EXPERIMENTAL** (and non-functional) Crossplane Provider for Tinkerbell,4,2,0,2022-02-11,2020-11-06,0001-01-01,,0,0,0,0
rybnico / provider-jet-hcloud,https://github.com/rybnico/provider-jet-hcloud,,0,1,0,2022-02-06,2022-02-06,0001-01-01,,0,0,0,0
AlertoJon-io / pagerduty-crossplane-provider,https://github.com/AlertoJon-io/pagerduty-crossplane-provider,,0,1,0,2022-02-05,2022-02-05,0001-01-01,,0,0,0,0
ADustyOldMuffin / provider-jet-do,https://github.com/ADustyOldMuffin/provider-jet-do,DigitalOcean terrajet provider,0,1,0,2022-02-03,2022-02-03,0001-01-01,,0,0,0,0
jmazumder / terraform-provider-spotinst,https://github.com/jmazumder/terraform-provider-spotinst,terrajet compatible terraform-provider-spotinst,0,1,0,2022-02-02,2022-02-02,0001-01-01,,0,0,0,0
jmazumder / terraform-provider-spotjet,https://github.com/jmazumder/terraform-provider-spotjet,,0,1,0,2022-02-02,2022-02-02,0001-01-01,,0,0,0,0
bryanl / provider-jet-vsphere,https://github.com/bryanl/provider-jet-vsphere,,0,1,0,2022-01-31,2022-01-31,0001-01-01,,0,0,0,0
opentelekomcloud / provider-jet-opentelekomcloud,https://github.com/opentelekomcloud/provider-jet-opentelekomcloud,,0,1,0,2022-01-31,2022-01-20,0001-01-01,,0,0,0,0
ricable / provider-jet-civo,https://github.com/ricable/provider-jet-civo,Crossplane Jet Provider for Civo Kubernetes ,0,1,0,2022-01-25,2022-01-25,0001-01-01,,0,0,0,0
batthebee / provider-jet-github,https://github.com/batthebee/provider-jet-github,test,0,1,0,2022-01-25,2022-01-25,0001-01-01,,0,0,0,0
jaroslav-svoboda / provider-jet-azure-devops,https://github.com/jaroslav-svoboda/provider-jet-azure-devops,,0,1,1,2022-01-24,2022-01-24,0001-01-01,,0,0,0,0
turkenh / provider-jet-tencentcloud,https://github.com/turkenh/provider-jet-tencentcloud,,0,1,0,2022-01-19,2022-01-18,0001-01-01,,0,0,0,0
crossplane-contrib / provider-styra,https://github.com/crossplane-contrib/provider-styra,Crossplane Provider for Styra,13,5,1,2022-01-18,2021-07-26,2022-01-19,https://doc.crds.dev/github.com/crossplane-contrib/provider-styra@v0.2.0,6,6,0,0
jerrymccollom / provider-sample,https://github.com/jerrymccollom/provider-sample,Sample provider,0,1,0,2022-01-17,2022-01-16,0001-01-01,,0,0,0,0
bigmikes / test-crossplane-provider,https://github.com/bigmikes/test-crossplane-provider,,0,2,0,2022-01-16,2022-01-16,0001-01-01,,0,0,0,0
3pings / xplane-intersight,https://github.com/3pings/xplane-intersight,,0,1,0,2022-01-13,2022-01-13,0001-01-01,,0,0,0,0
meghana-rajashekar / testing-intersight,https://github.com/meghana-rajashekar/testing-intersight,,0,1,0,2022-01-06,2022-01-06,0001-01-01,,0,0,0,0
IBM / crossplane-provider-kubernetes,https://github.com/IBM/crossplane-provider-kubernetes,Crossplane provider for k8s,2,5,1,2022-01-05,2021-10-29,2022-05-23,https://doc.crds.dev/github.com/IBM/crossplane-provider-kubernetes@v1.8.0,3,3,0,0
meghana-rajashekar / new_repo,https://github.com/meghana-rajashekar/new_repo,,0,1,0,2021-12-17,2021-12-17,0001-01-01,,0,0,0,0
IBM / crossplane-provider-aws,https://github.com/IBM/crossplane-provider-aws,IBM Bedrock fork of provider-aws,0,2,0,2021-12-13,2021-12-01,0001-01-01,,0,0,0,0
jasonmimick / provider-mongodbatlas-terraform,https://github.com/jasonmimick/provider-mongodbatlas-terraform,POC using terrajet to link up the MongoDB Atlas Terraform provider into Crossplane,0,1,0,2021-12-07,2021-12-07,0001-01-01,,0,0,0,0
zzxwill / provider-tf-alibaba,https://github.com/zzxwill/provider-tf-alibaba,,0,2,0,2021-11-15,2021-11-15,0001-01-01,,0,0,0,0
knfoo / provider-private-cloud,https://github.com/knfoo/provider-private-cloud,,0,1,0,2021-10-28,2021-10-28,0001-01-01,,0,0,0,0
crossplane-contrib / provider-terraform-aws,https://github.com/crossplane-contrib/provider-terraform-aws,An experimental Crossplane provider for @aws,1,6,0,2021-10-18,2020-12-15,0001-01-01,,0,0,0,0
jianh619 / provider-instana,https://github.com/jianh619/provider-instana,,0,1,0,2021-10-18,2021-09-15,0001-01-01,,0,0,0,0
jograca / provider-template,https://github.com/jograca/provider-template,Crossplane Provider Template,0,2,0,2021-10-12,2021-10-12,0001-01-01,,0,0,0,0
salaboy / provider-knative,https://github.com/salaboy/provider-knative,Crossplane Knative Provider (install Knative into your Kubernetes Clusters) ,0,2,0,2021-09-11,2021-09-11,0001-01-01,,0,0,0,0
jgillich / crossplane-provider-scaleway,https://github.com/jgillich/crossplane-provider-scaleway,,0,1,0,2021-09-11,2021-09-11,0001-01-01,,0,0,0,0
crossplane-contrib / provider-in-cluster,https://github.com/crossplane-contrib/provider-in-cluster,@crossplane provider for in-cluster resources,9,5,3,2021-09-04,2020-10-14,0001-01-01,,0,0,0,0
jograca / provider-awsscheduler,https://github.com/jograca/provider-awsscheduler,provider-awsscheduler,0,2,0,2021-09-03,2021-09-03,0001-01-01,,0,0,0,0
benagricola / provider-externaldata,https://github.com/benagricola/provider-externaldata,A provider to pull external data into a Crossplane composition so it can be used as a patching source,0,1,0,2021-07-26,2021-07-23,0001-01-01,,0,0,0,0
turkenh / provider-kubernetes-poc,https://github.com/turkenh/provider-kubernetes-poc,[POC] Crossplane provider for managing Kubernetes resources in remote clusters,1,2,0,2021-07-11,2020-09-14,0001-01-01,,0,0,0,0
jianh619 / cloudpak-provider,https://github.com/jianh619/cloudpak-provider,Cloudpak deploying using crossplane,0,1,1,2021-06-04,2021-05-29,0001-01-01,,0,0,0,0
benagricola / provider-aws-irsa,https://github.com/benagricola/provider-aws-irsa,Implements an AWS IAM Role that can be assumed by an EKS Service Account,0,1,0,2021-05-27,2021-05-27,0001-01-01,,0,0,0,0
jeremycaine / acme-crossplane-provider,https://github.com/jeremycaine/acme-crossplane-provider,ACME Crossplane provider development,0,1,0,2021-05-11,2021-05-11,0001-01-01,,0,0,0,0
salaboy / provider-kubecon,https://github.com/salaboy/provider-kubecon,,0,2,0,2021-05-10,2021-05-10,0001-01-01,,0,0,0,0
benagricola / provider-yaegi,https://github.com/benagricola/provider-yaegi,This is a horrible idea. Exposes the traefik/yaegi interpreter as a Crossplane resource.,0,1,0,2021-05-05,2021-05-05,0001-01-01,,0,0,0,0
crossplane-contrib / provider-equinix,https://github.com/crossplane-contrib/provider-equinix,,2,4,1,2021-04-23,2021-04-22,0001-01-01,,0,0,0,0
jianh619 / provider-ssh,https://github.com/jianh619/provider-ssh,,0,1,0,2021-04-23,2021-04-22,0001-01-01,,0,0,0,0
crossplanebook / provider-template,https://github.com/crossplanebook/provider-template,A template repository for bootstrapping new Crossplane providers.,6,2,1,2021-04-05,2020-03-29,0001-01-01,,0,0,0,0
jianh619 / crossplane-test-provider,https://github.com/jianh619/crossplane-test-provider,,0,1,0,2021-03-04,2021-03-04,0001-01-01,,0,0,0,0
crossplane-contrib / provider-opsgenie,https://github.com/crossplane-contrib/provider-opsgenie,Crossplane Provider for Atlassian OpsGenie,2,5,0,2021-02-12,2020-12-01,0001-01-01,,0,0,0,0
niiku / crossplane-example-provider,https://github.com/niiku/crossplane-example-provider,,0,1,0,2020-11-13,2020-11-13,0001-01-01,,0,0,0,0
muvaf / test-generated-aws,https://github.com/muvaf/test-generated-aws,,0,1,0,2020-10-23,2020-10-19,0001-01-01,,0,0,0,0
ryanewk / test-crossplane-provider,https://github.com/ryanewk/test-crossplane-provider,experimenting with building a crossplane provider,0,1,0,2020-04-02,2020-04-02,0001-01-01,,0,0,0,0
